"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"593",,"Dorchester Ave opp St Gregory St",,"42.275417","-71.067154",,,,
"5930",,"Franklin St @ Pratt St",,"42.46772","-71.064148",,,,
"5931",,"Franklin St @ Greenwood St",,"42.468792","-71.069717",,,,
"5932",,"Franklin St @ Apthorp Rd",,"42.468876","-71.071846",,,,
"5933",,"Franklin St @ Woodland Ave",,"42.4697","-71.073868",,,,
"5934",,"Franklin @ Botolph St",,"42.470207","-71.075867",,,,
"5935",,"Walton Pk @ South Ave",,"42.469147","-71.076111",,,,
"5936",,"Walton Pk @ Orris St",,"42.468002","-71.076111",,,,
"5938",,"Linwood Ave @ Lynde St",,"42.452179","-71.061836",,,,
"594",,"Opp 2165 Dorchester Ave",,"42.27634","-71.066887",,,,
"5940",,"Summer St @ Mystic Ave",,"42.452091","-71.06324",,,,
"5941",,"Linwood Ave @ Glen Ave",,"42.451038","-71.060921",,,,
"5942",,"Linwood Ave @ Gibbons St",,"42.450115","-71.060074",,,,
"5943",,"Park St @ Lebanon St",,"42.449188","-71.058998",,,,
"5944",,"Lebanon St @ Sylvan St",,"42.447819","-71.058151",,,,
"5945",,"Lebanon St opp Naples Rd",,"42.445782","-71.057198",,,,
"5946",,"Lebanon St opp Hopkins St",,"42.444153","-71.056046",,,,
"5947",,"Lebanon St @ Forest St",,"42.443279","-71.054672",,,,
"5948",,"Lebanon St @ Mountain Ave",,"42.443005","-71.053505",,,,
"595",,"Dorchester Ave opp Valley Rd",,"42.277908","-71.066444",,,,
"5950",,"Lebanon St opp Bratley St",,"42.442802","-71.051834",,,,
"5951",,"Lebanon St @ Swains Pond Ave",,"42.441612","-71.049179",,,,
"5952",,"Sylvan St @ Lebanon St",,"42.439495","-71.048386",,,,
"5954",,"Sylvan St @ Gibson St",,"42.439777","-71.052475",,,,
"5955",,"Sylvan St opp Kimble St",,"42.440025","-71.054596",,,,
"596",,"3867 Washington St opp Tollgate Way",,"42.296516","-71.117516",,,,
"59618",,"Washington St @ Cottage St",,"42.193928","-71.20089",,,,
"5962",,"Washington St @ Clifton St",,"42.432209","-71.072243",,,,
"5963",,"Washington St opp Frances St",,"42.433941","-71.071884",,,,
"5967",,"349 Washington St",,"42.439095","-71.071381",,,,
"5968",,"377 Washington St",,"42.439999","-71.071556",,,,
"597",,"Washington St @ Lochdale Rd",,"42.294392","-71.119759",,,,
"5975",,"Wyoming Ave opp Cleveland St",,"42.453602","-71.074821",,,,
"5976",,"Wyoming Ave @ Florence St",,"42.4534","-71.074112",,,,
"5978",,"Wyoming Ave @ Cottage St",,"42.452827","-71.072174",,,,
"598",,"Washington St @ Archdale Rd",,"42.29287","-71.121368",,,,
"5980",,"Wyoming Ave @ Pleasant St",,"42.452221","-71.07016",,,,
"5981",,"Pleasant St @ Playground",,"42.451347","-71.070435",,,,
"59817",,"Lexington St @ Willow St",,"42.473045","-71.172684",,,,
"5982",,"Pleasant St @ Everett St",,"42.450565","-71.070518",,,,
"5983",,"Pleasant St @ Frances St",,"42.44949","-71.070641",,,,
"5985",,"Pleasant St @ Gould St",,"42.448189","-71.071556",,,,
"5986",,"Pleasant St @ Converse Ln",,"42.445808","-71.07193",,,,
"5987",,"Pleasant St @ Washington St",,"42.443298","-71.072197",,,,
"5988",,"Washington St @ Brazil St",,"42.441875","-71.072037",,,,
"599",,"Washington St @ Mosgrove Ave",,"42.291634","-71.122673",,,,
"5990",,"Washington St @ Glen Rock Rd",,"42.438782","-71.071434",,,,
"59901",,"Washington St @ Mill St",,"42.486069","-71.1203",,,,
"59908",,"Pine St @ Montvale Rd",,"42.488041","-71.130127",,,,
"5991",,"Washington St opp Oak Grove Sta",,"42.436127","-71.071617",,,,
"5992",,"Washington St @ Grove St",,"42.435463","-71.071991",,,,
"5993",,"Washington St @ Frances St",,"42.433876","-71.072006",,,,
"6",,"Melnea Cass Blvd @ Harrison Ave",,"42.332062","-71.079506",,,,
"60",,"Washington St @ Lenox St",,"42.334976","-71.078949",,,,
"600",,"Washington St opp Granfield  Ave",,"42.290302","-71.124115",,,,
"601",,"Washington St @ South St",,"42.288723","-71.125793",,,,
"602",,"South St @ Taft Hill Terr",,"42.286964","-71.12851",,,,
"6022",,"Poplar St @ Washington St",,"42.285778","-71.128944",,,,
"603",,"Washington St @ Albano St",,"42.28352","-71.131363",,,,
"604",,"Washington St @ Metropolitan Ave",,"42.281509","-71.133514",,,,
"605",,"Washington St @ Cornell St",,"42.279652","-71.135513",,,,
"606",,"Washington St @ Beech St",,"42.278419","-71.136971",,,,
"60618",,"Washington St @ Railroad Ave",,"42.19627","-71.199463",,,,
"60620",,"Washington St @ Curtis St",,"42.225151","-71.18679",,,,
"607",,"Washington St @ Brahms St",,"42.277","-71.138618",,,,
"608",,"Washington St @ W Roxbury Pkwy",,"42.275414","-71.14061",,,,
"609",,"Washington St @ Lagrange St",,"42.272884","-71.143929",,,,
"61",,"Washington St @ Melnea Cass Blvd",,"42.332649","-71.081245",,,,
"610",,"Washington St @ Cowing St",,"42.271812","-71.145302",,,,
"6100",,"Leavitt St @ Congress St",,"42.514973","-70.889313",,,,
"6102",,"Congress St @ Shetland Park Industrial Park",,"42.517815","-70.889297",,,,
"6103",,"New Derby St opp Klop Alley",,"42.519444","-70.894112",,,,
"6104",,"Lafayette St @ Harbor St",,"42.517509","-70.893097",,,,
"6106",,"Lafayette St @ Cedar St",,"42.515274","-70.8927",,,,
"6107",,"Lafayette St @ Gardner St",,"42.513584","-70.892372",,,,
"6108",,"Lafayette St @ Hancock St",,"42.512665","-70.892204",,,,
"6109",,"Lafayette St @ Holly St",,"42.511234","-70.89193",,,,
"611",,"Washington St @ Maplewood St",,"42.270157","-71.147354",,,,
"6110",,"Lafayette St @ Laurel St",,"42.509754","-70.891647",,,,
"6111",,"Lafayette St @ Ocean Ave",,"42.508148","-70.89135",,,,
"6112",,"Lafayette St @ Forest Ave",,"42.506824","-70.891113",,,,
"6113",,"Lafayette St @ Loring Ave",,"42.505665","-70.890892",,,,
"6114",,"Loring Ave @ Linden St",,"42.504932","-70.891174",,,,
"6115",,"Loring Ave opp Rainbow Terr",,"42.502838","-70.893448",,,,
"6116",,"71 Loring Ave",,"42.50193","-70.894814",,,,
"6117",,"Loring Ave @ Jefferson Ave",,"42.500084","-70.895988",,,,
"6118",,"Loring Ave @ Sumner Rd",,"42.49836","-70.895134",,,,
"61187",,"Washington St @ Williams St",,"42.306591","-71.107452",,,,
"6119",,"Loring Ave @ Pickman Rd",,"42.495644","-70.895126",,,,
"612",,"Washington St @ Heron St",,"42.268784","-71.149002",,,,
"6120",,"Loring Ave opp Lincoln Rd",,"42.49395","-70.893196",,,,
"6121",,"Loring Ave opp Leggs Hill Rd",,"42.492157","-70.893379",,,,
"6122",,"Loring Ave @ Riverview St",,"42.491226","-70.895111",,,,
"6123",,"446 Loring Ave",,"42.490047","-70.896584",,,,
"6124",,"Loring Ave @ Intervale Rd",,"42.48877","-70.89814",,,,
"6125",,"Loring Ave @ Cedar Ave",,"42.487049","-70.900223",,,,
"6126",,"Loring Ave @ Vinnin St",,"42.48539","-70.902451",,,,
"6127",,"Essex St @ Shopping Center",,"42.483906","-70.907707",,,,
"6128",,"Essex St opp Ryan Pl",,"42.483051","-70.9114",,,,
"6129",,"Opp 339 Essex St",,"42.482239","-70.914124",,,,
"613",,"Washington St @ Highview Ave",,"42.26683","-71.151222",,,,
"6130",,"Essex St @ Stetson Ave",,"42.480686","-70.915237",,,,
"6131",,"262 Essex St",,"42.479542","-70.916313",,,,
"6132",,"Essex St @ Burpee Rd",,"42.476959","-70.919922",,,,
"6133",,"Essex St @ Cherry St",,"42.475712","-70.925476",,,,
"6134",,"13 Essex St",,"42.475735","-70.926552",,,,
"6135",,"Essex St @ Eastern Ave",,"42.474735","-70.928528",,,,
"6136",,"Essex St @ Empire St",,"42.473522","-70.930542",,,,
"61365",,"S Huntington Ave @ Perkins St",,"42.32169","-71.11216",,,,
"6137",,"141 Essex St",,"42.472786","-70.932304",,,,
"6138",,"Essex St @ Porter St",,"42.472481","-70.933212",,,,
"6139",,"Essex St @ Chatham St",,"42.471821","-70.934525",,,,
"614",,"Washington St @ Rockingham Ave",,"42.263802","-71.15464",,,,
"6140",,"Essex St @ Fayette St",,"42.47065","-70.936874",,,,
"6141",,"Chestnut St @ Union St",,"42.468822","-70.937485",,,,
"6142",,"Essex St @ Fayette St",,"42.470493","-70.937057",,,,
"6143",,"Essex St @ Chatham St",,"42.471638","-70.934654",,,,
"6144",,"Essex St opp Porter St",,"42.472439","-70.933075",,,,
"6145",,"Essex St @ Empire St",,"42.47348","-70.930405",,,,
"6146",,"Essex St @ Eastern Ave",,"42.474548","-70.928635",,,,
"6147",,"Essex St opp Cherry St",,"42.475616","-70.9254",,,,
"6148",,"Essex St @ Essex Ave",,"42.475567","-70.923645",,,,
"6149",,"Essex St @ Burrill St",,"42.475761","-70.921844",,,,
"615",,"Washington St opp Desoto Rd",,"42.263058","-71.155464",,,,
"6150",,"Essex St @ Elm Pl",,"42.476322","-70.920586",,,,
"6151",,"253 Essex St",,"42.479572","-70.916458",,,,
"6152",,"Essex St @ Stetson Ave",,"42.480694","-70.915092",,,,
"6153",,"Essex St @ Eastman Ave",,"42.482037","-70.914154",,,,
"6154",,"Essex St @ Alvin Rd",,"42.482773","-70.912239",,,,
"6155",,"Essex St @ Ryan Pl",,"42.482979","-70.911293",,,,
"6156",,"Essex St @ Shopping Center",,"42.483837","-70.907593",,,,
"6157",,"Loring Ave @ Vinnin St",,"42.485733","-70.901665",,,,
"6158",,"Loring Ave @ Maple Ave",,"42.48703","-70.90007",,,,
"6159",,"Loring Ave @ Chandler Rd",,"42.488354","-70.898483",,,,
"616",,"Washington St @ Grove St",,"42.261246","-71.157249",,,,
"6160",,"Opp 494 Loring Ave",,"42.48901","-70.897697",,,,
"6161",,"Opp 446 Loring Ave",,"42.49004","-70.896416",,,,
"61618",,"460 Washington St opp George St",,"42.198517","-71.19828",,,,
"6162",,"Loring Ave opp Riverview St",,"42.491199","-70.894966",,,,
"6163",,"Loring Ave @ Leggs Hill Rd",,"42.492104","-70.89325",,,,
"6164",,"Loring Ave @ Lincoln Rd",,"42.4939","-70.892929",,,,
"6165",,"Loring Ave @ Grant Rd",,"42.495964","-70.89505",,,,
"6166",,"Loring Ave @ Monroe Rd",,"42.497383","-70.894897",,,,
"6167",,"Loring Ave @ Sumner Rd",,"42.498234","-70.894913",,,,
"6168",,"Loring Ave opp Jefferson Ave",,"42.499931","-70.895798",,,,
"6169",,"71 Loring Ave",,"42.501904","-70.894661",,,,
"6170",,"Loring Ave @ Rainbow Terr",,"42.502647","-70.893539",,,,
"6171",,"Opp 352 Lafayette St",,"42.505508","-70.890724",,,,
"6173",,"Lafayette St @ Clifton Ave",,"42.506897","-70.890999",,,,
"6174",,"Lafayette St @ Ocean Ave",,"42.508213","-70.891235",,,,
"6175",,"Lafayette St @ Willow Ave",,"42.509586","-70.891487",,,,
"6176",,"Lafayette St @ Leach St",,"42.511063","-70.891769",,,,
"6177",,"Lafayette St @ Saltonstall Pkwy",,"42.512737","-70.89209",,,,
"6178",,"Lafayette St @ Palmer St",,"42.515377","-70.892586",,,,
"6179",,"Lafayette St @ Dow St",,"42.516602","-70.892807",,,,
"618",,"Washington St @ Tobin Rd",,"42.258015","-71.161263",,,,
"6180",,"Lafayette St @ Harbor St",,"42.517818","-70.893021",,,,
"6181",,"New Derby St @ Klopp Alley",,"42.51955","-70.894173",,,,
"61835",,"Clyde St opp Country Rd",,"42.314487","-71.142303",,,,
"61836",,"286 Independence Dr",,"42.296932","-71.157776",,,,
"61839",,"St Joeseph Cemetery",,"42.296284","-71.171906",,,,
"61842",,"Washington St opp Chestnut St",,"42.16198","-71.21595",,,,
"61847",,"Opp 9 Washington St - Norwood Line",,"42.166912","-71.212212",,,,
"61848",,"Washington St @ Morse St",,"42.171341","-71.209503",,,,
"61851",,"Washington St @ Saint George Ave",,"42.177921","-71.205971",,,,
"61852",,"Highland Ave @ May St",,"42.28294","-71.236176",,,,
"61857",,"Washington St @ Guild St",,"42.191311","-71.202293",,,,
"61861",,"Washington St @ Granite St",,"42.199474","-71.197922",,,,
"61866",,"Washington St @ Dedham Plaza",,"42.242477","-71.177773",,,,
"61867",,"Washington St @ Metcalf St",,"42.243374","-71.176994",,,,
"61869",,"Washington St @ Harris St",,"42.249222","-71.172012",,,,
"61871",,"Washington St @ Columbia Terr",,"42.25531","-71.164299",,,,
"61872",,"Washington St @ Oak St",,"42.257214","-71.161896",,,,
"619",,"Washington St @ Meshaka St",,"42.258308","-71.160522",,,,
"61916",,"Lee St @ Sears Rd",,"42.318344","-71.140678",,,,
"62",,"Washington St @ Williams St",,"42.331852","-71.081917",,,,
"620",,"Washington St @ Birchwood St",,"42.259262","-71.159317",,,,
"6201",,"Park Ave @ Wollaston Ave",,"42.423126","-71.183601",,,,
"6202",,"Park Ave @ Appleton St",,"42.421265","-71.182991",,,,
"6203",,"Park Ave @ Florence Ave",,"42.419312","-71.18206",,,,
"6204",,"Park Ave @ Oakland Ave",,"42.417713","-71.180756",,,,
"6206",,"Main St @ Pierce Memorial Dr",,"42.464695","-71.022865",,,,
"6207",,"Main St @ Kennedy Dr",,"42.464497","-71.021393",,,,
"6208",,"Main St @ Vine St",,"42.464348","-71.018867",,,,
"621",,"Washington St @ Grove St",,"42.261101","-71.157074",,,,
"6212",,"Central St @ Columbus Ave",,"42.464142","-71.009903",,,,
"6213",,"329 Central St opp Jasper St",,"42.463028","-71.009659",,,,
"6217",,"Park Ave @ Park Circle",,"42.414558","-71.181252",,,,
"6218",,"Park Ave @ Cedar Ave",,"42.41251","-71.181984",,,,
"622",,"Washington St @ Desoto Rd",,"42.262772","-71.15538",,,,
"623",,"Washington St opp Rockingham Ave",,"42.264019","-71.154007",,,,
"6230",,"Central St @ Jasper St",,"42.462864","-71.009491",,,,
"624",,"Washington St @ Woodley Ave",,"42.265999","-71.151794",,,,
"625",,"Washington St @ W Boundary Rd",,"42.268131","-71.149376",,,,
"6250",,"Malden St @ Stark Ave",,"42.417885","-71.010376",,,,
"6251",,"Malden St @ Patriot Pkwy",,"42.419025","-71.012032",,,,
"6252",,"Malden St @ Conant St",,"42.419727","-71.013275",,,,
"6253",,"Malden St @ Newman St",,"42.42012","-71.014046",,,,
"6254",,"Malden St @ Steeple St",,"42.420509","-71.015175",,,,
"6255",,"Malden St @ Charger St",,"42.420921","-71.016464",,,,
"6256",,"Malden St @ Gore Rd",,"42.421722","-71.017166",,,,
"6257",,"Malden St @ Derby Rd",,"42.423515","-71.017487",,,,
"6258",,"Malden St @ Keayne St",,"42.424633","-71.018837",,,,
"6259",,"Malden St @ Stevens St",,"42.425743","-71.020195",,,,
"626",,"Washington St opp Maplewood St",,"42.270073","-71.147102",,,,
"6260",,"Malden St @ Washington Ave",,"42.427124","-71.022308",,,,
"6261",,"Washington Ave opp Spagnolo St",,"42.429443","-71.022324",,,,
"62618",,"Washington St @ Philbrick St",,"42.200653","-71.197487",,,,
"6266",,"Northgate Shopping Ctr",,"42.426872","-71.013351",,,,
"6267",,"Northgate Shopping Ctr - Shopping Mall",,"42.427921","-71.014618",,,,
"627",,"Washington St opp Cowing St",,"42.271721","-71.145035",,,,
"6270",,"Washington Ave @ Spagnolo St",,"42.428665","-71.022133",,,,
"6272",,"Malden St @ Geneva St",,"42.425655","-71.020264",,,,
"6274",,"Malden St opp Derby Rd",,"42.423203","-71.017441",,,,
"6275",,"Malden St @ Roland Rd",,"42.421726","-71.017296",,,,
"6276",,"Malden St @ Nell Rd",,"42.421207","-71.017319",,,,
"6277",,"Malden St @ Kingman Av",,"42.420399","-71.015144",,,,
"6278",,"Malden St @ South St",,"42.42001","-71.014046",,,,
"628",,"Washington St @ Lagrange St",,"42.272934","-71.143478",,,,
"6280",,"Malden St opp Patriot Pkwy",,"42.418755","-71.011818",,,,
"6281",,"Malden St opp Stark Ave",,"42.41777","-71.010384",,,,
"6283",,"Beach St @ Lawrence St",,"42.43317","-71.027679",,,,
"6284",,"Beach St @ Clapp St",,"42.434387","-71.030502",,,,
"6285",,"Salem St opp Bellavale St",,"42.434742","-71.03157",,,,
"629",,"Washington St opp Schubert St",,"42.275967","-71.139618",,,,
"6292",,"Orient Ave @ Selma St",,"42.390141","-71.004059",,,,
"6298",,"High St @ Essex St",,"42.420849","-71.119896",,,,
"6299",,"High St @ Woburn St",,"42.421856","-71.123207",,,,
"63",,"Washington St @ Ruggles St",,"42.330986","-71.082893",,,,
"630",,"Washington St @ Blue Ledge Dr",,"42.27673","-71.138763",,,,
"6300",,"High St @ Wolcott St",,"42.421783","-71.124855",,,,
"6301",,"High St @ Mystic St",,"42.421768","-71.126236",,,,
"6302",,"High St @ Allston St",,"42.421558","-71.128738",,,,
"6303",,"High St @ Warren St - W Medford Sq",,"42.421116","-71.131195",,,,
"6304",,"Playstead Rd @ Irving St - W Medford Sta",,"42.421814","-71.133026",,,,
"6305",,"Playstead Rd @ Madison St",,"42.423058","-71.134361",,,,
"6306",,"Playstead Rd @ Chardon Rd",,"42.424496","-71.134567",,,,
"6307",,"Playstead Rd @ Clewley Rd",,"42.425827","-71.134834",,,,
"6308",,"Playstead Rd @ Dianne Rd",,"42.427551","-71.134148",,,,
"6309",,"Playstead Rd @ Osborne Rd",,"42.429829","-71.132362",,,,
"631",,"Washington St @ Beech St",,"42.278221","-71.137032",,,,
"6310",,"Playstead Rd @ Winthrop St - W Medford Sq",,"42.431747","-71.131256",,,,
"6311",,"Playstead Rd opp Osborne Rd",,"42.429916","-71.132645",,,,
"6312",,"Playstead Rd @ Roberts Rd",,"42.427631","-71.134422",,,,
"6313",,"Playstead Rd opp Clewley Rd",,"42.42577","-71.134964",,,,
"6314",,"Playstead Rd opp Chardon Rd",,"42.424664","-71.13472",,,,
"6315",,"Playstead Rd opp Madison St",,"42.422955","-71.134415",,,,
"6316",,"High St @ Canal St - W Medford Sq",,"42.421032","-71.131439",,,,
"6317",,"High St @ Allston St",,"42.421474","-71.128639",,,,
"6318",,"High St @ Mystic St",,"42.421673","-71.12648",,,,
"6319",,"High St @ Wolcott St",,"42.421692","-71.124763",,,,
"632",,"Washington St @ Cornell St",,"42.279449","-71.135574",,,,
"6320",,"High St @ Hastings Ln",,"42.421764","-71.123131",,,,
"6321",,"238 High St opp Essex St",,"42.420757","-71.119919",,,,
"6322",,"High St @ Winthrop St - Winthrop Circle",,"42.421124","-71.117561",,,,
"6323",,"High St opp Powder House Rd",,"42.420071","-71.114998",,,,
"6324",,"High St opp Governors Ave",,"42.41869","-71.111885",,,,
"63241",,"37 Riverside Ave @ Medford Sq",,"42.417683","-71.107971",,,,
"63242",,"Clippership Rd opp City Hall",,"42.418118","-71.105087",,,,
"633",,"Washington St @ Metropolitan Ave",,"42.281307","-71.133568",,,,
"634",,"Washington St @ Albano St",,"42.283318","-71.131416",,,,
"635",,"Washington St @ Poplar St.",,"42.28558","-71.128998",,,,
"6357",,"River St @ McGrath Way",,"42.256248","-71.120583",,,,
"6359",,"River St @ West St",,"42.258827","-71.117828",,,,
"636",,"Washington St @ Cummins Hwy",,"42.286533","-71.127945",,,,
"6360",,"River St @ Metropolitan Ave",,"42.26033","-71.115746",,,,
"6361",,"920 River St opp Reddy Ave",,"42.2616","-71.111031",,,,
"63618",,"356 Washington St",,"42.201588","-71.197159",,,,
"6362",,"River St opp Wood Ave",,"42.262489","-71.108459",,,,
"63621",,"River St @ Agnes Ave",,"42.263409","-71.106262",,,,
"6364",,"River St @ Wachusett St",,"42.263554","-71.102776",,,,
"6365",,"River St @ Mattakeeset St",,"42.264889","-71.09948",,,,
"6366",,"River St @ Blue Hill Ave",,"42.267399","-71.094185",,,,
"6368",,"River St @ Cummings Hwy",,"42.267452","-71.094315",,,,
"6369",,"River St @ Caton St",,"42.264931","-71.099617",,,,
"637",,"Washington St @ Firth Rd",,"42.288708","-71.125641",,,,
"6370",,"River St @ Alpine St",,"42.264225","-71.10083",,,,
"6371",,"River St opp Wachusett St",,"42.263649","-71.102852",,,,
"6372",,"River St @ Tileston St",,"42.263622","-71.105141",,,,
"6373",,"River St @ Wood Ave",,"42.262684","-71.108376",,,,
"6374",,"River St @ Reddy Ave",,"42.261669","-71.111145",,,,
"6375",,"River St @ Huntington Ave",,"42.261189","-71.113411",,,,
"6376",,"River St @ Metropolitan Ave",,"42.260506","-71.115601",,,,
"6377",,"River St @ West St",,"42.258831","-71.117981",,,,
"6378",,"River St @ Central Ave",,"42.256073","-71.121208",,,,
"638",,"Washington St @ Granfield Ave",,"42.290104","-71.124161",,,,
"639",,"Washington St @ Whipple Ave",,"42.291618","-71.12252",,,,
"6390",,"River St @ Fairmount Ave",,"42.255646","-71.121071",,,,
"6391",,"Fairmont Ave @ Truman Hwy",,"42.252636","-71.118462",,,,
"6392",,"Beacon St @ Fairmount Ave",,"42.252499","-71.117973",,,,
"6393",,"Beacon St @ Albion St",,"42.25388","-71.115555",,,,
"6394",,"Beacon St @ Metropolitan Ave",,"42.255669","-71.112465",,,,
"6395",,"Metropolitan Ave @ Norris Rd",,"42.254627","-71.111809",,,,
"6396",,"Metropolitan Ave @ Highland St",,"42.253925","-71.111092",,,,
"6397",,"Summit Ave @ Metropolitan Ave",,"42.252155","-71.109474",,,,
"6398",,"Summit Ave @ Milton Ave",,"42.2509","-71.111649",,,,
"6399",,"Milton Ave @ Highland St",,"42.252583","-71.113464",,,,
"64",,"Dudley Station - Harvard Side",,"42.329483","-71.083908",,,,
"640",,"Washington St @ Archdale Rd",,"42.292671","-71.121414",,,,
"6400",,"Highland St @ Albion St",,"42.25227","-71.114403",,,,
"64000",,"Dudley Station - Allston Side",,"42.329529","-71.0839",,,,
"64001",,"Highland St @ Warren Ave",,"42.251514","-71.115692",,,,
"6401",,"Highland St @ Fairmount Ave",,"42.250889","-71.116814",,,,
"6402",,"17 Pond St",,"42.250233","-71.117188",,,,
"6403",,"Williams St @ Summit St",,"42.247993","-71.116661",,,,
"6405",,"Washington St @ Dana Ave",,"42.246582","-71.119133",,,,
